@RELATION @user-item

@ATTRIBUTE user STRING
@ATTRIBUTE item STRING
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE sentiment STRING
@ATTRIBUTE help_user STRING
@ATTRIBUTE value STRING
@ATTRIBUTE help_sentiment STRING
@ATTRIBUTE help_sim STRING

@DATA
61,1507,3,movie:+1 </endperson2566>,</endperson2566>,</endperson2566>,</endperson2566>, </endperson2566>
61,1464,1,movie:+1 movie:-1 plot:-1 </endperson2567>,</endperson2567>,</endperson2567>,</endperson2567>, </endperson2567>
62,613,1,comedy:+1 character:-1 </endperson2568>,2;;;;585</endperson2568>,4;;;;4</endperson2568>,hotelroom:-1 movie:-1 watch:-1 ;;;;isnt:+1 script:+1 comedies:-1 </endperson2568>,0.4566600463466376;;;;0.4771399791590536 </endperson2568>
62,1700,3,watch:-1 </endperson2569>,347</endperson2569>,4</endperson2569>,script:-1 </endperson2569>,0.5301109216586644 </endperson2569>
62,216,4,mannerisms:+1 </endperson2570>,</endperson2570>,</endperson2570>,</endperson2570>, </endperson2570>
62,616,4, </endperson2571>,</endperson2571>,</endperson2571>,</endperson2571>, </endperson2571>
62,1701,4,watch:-1 </endperson2572>,</endperson2572>,</endperson2572>,</endperson2572>, </endperson2572>
62,275,4,films:-1 isnt:-1 watch:-1 </endperson2573>,347</endperson2573>,4</endperson2573>,films:+1 character:+1 specialeffects:+1 script:+1 </endperson2573>,0.5301109216586644 </endperson2573>
62,1400,4, </endperson2574>,</endperson2574>,</endperson2574>,</endperson2574>, </endperson2574>
63,682,5, </endperson2575>,</endperson2575>,</endperson2575>,</endperson2575>, </endperson2575>
63,1702,5,director:+1 scenes:-1 </endperson2576>,</endperson2576>,</endperson2576>,</endperson2576>, </endperson2576>
63,1703,4,character:+1 </endperson2577>,</endperson2577>,</endperson2577>,</endperson2577>, </endperson2577>
63,1704,1,horrorfilms:+1 budget:-1 </endperson2578>,</endperson2578>,</endperson2578>,</endperson2578>, </endperson2578>
63,1692,5,scenes:+1 movie:-1 </endperson2579>,</endperson2579>,</endperson2579>,</endperson2579>, </endperson2579>
63,1617,5, </endperson2580>,</endperson2580>,</endperson2580>,</endperson2580>, </endperson2580>
63,1705,4, </endperson2581>,</endperson2581>,</endperson2581>,</endperson2581>, </endperson2581>
63,1706,5,star:+1 </endperson2582>,</endperson2582>,</endperson2582>,</endperson2582>, </endperson2582>
63,74,5,horror:-1 </endperson2583>,</endperson2583>,</endperson2583>,</endperson2583>, </endperson2583>
63,1707,5,character:-1 isnt:-1 </endperson2584>,</endperson2584>,</endperson2584>,</endperson2584>, </endperson2584>
63,307,5,watch:-1 </endperson2585>,</endperson2585>,</endperson2585>,</endperson2585>, </endperson2585>
64,1708,4,performance:+1 jack:-1 </endperson2586>,</endperson2586>,</endperson2586>,</endperson2586>, </endperson2586>
64,1709,5, </endperson2587>,</endperson2587>,</endperson2587>,</endperson2587>, </endperson2587>
64,351,5, </endperson2588>,</endperson2588>,</endperson2588>,</endperson2588>, </endperson2588>
64,1710,5,character:-1 tsound:-1 scenes:-1 </endperson2589>,</endperson2589>,</endperson2589>,</endperson2589>, </endperson2589>
64,1443,5,soundtrack:+1 character:+1 isnt:-1 </endperson2590>,</endperson2590>,</endperson2590>,</endperson2590>, </endperson2590>
64,1711,5,cast:+1 vampire:+1 </endperson2591>,</endperson2591>,</endperson2591>,</endperson2591>, </endperson2591>
65,209,2,star:+1 </endperson2592>,</endperson2592>,</endperson2592>,</endperson2592>, </endperson2592>
65,1563,4,plot:+1 character:-1 </endperson2593>,</endperson2593>,</endperson2593>,</endperson2593>, </endperson2593>
65,371,3,chemistry:+1 </endperson2594>,</endperson2594>,</endperson2594>,</endperson2594>, </endperson2594>
65,1326,5,movies:+1 scenes:+1 movie:-1 </endperson2595>,</endperson2595>,</endperson2595>,</endperson2595>, </endperson2595>
65,1712,5,movie:+1 scenes:-1 </endperson2596>,</endperson2596>,</endperson2596>,</endperson2596>, </endperson2596>
65,637,5,ciphers:-1 </endperson2597>,811</endperson2597>,2</endperson2597>, </endperson2597>,0.25115166834382197 </endperson2597>
65,1614,5, </endperson2598>,</endperson2598>,</endperson2598>,</endperson2598>, </endperson2598>
65,1424,4, </endperson2599>,</endperson2599>,</endperson2599>,</endperson2599>, </endperson2599>
65,1405,3,scenes:+1 </endperson2600>,</endperson2600>,</endperson2600>,</endperson2600>, </endperson2600>
65,1713,5, </endperson2601>,</endperson2601>,</endperson2601>,</endperson2601>, </endperson2601>
65,1468,3,scenes:+1 </endperson2602>,</endperson2602>,</endperson2602>,</endperson2602>, </endperson2602>
65,1456,3,movie:+1 </endperson2603>,</endperson2603>,</endperson2603>,</endperson2603>, </endperson2603>
65,1714,2,movie:+1 </endperson2604>,</endperson2604>,</endperson2604>,</endperson2604>, </endperson2604>
65,906,5,cast:+1 scenes:+1 </endperson2605>,</endperson2605>,</endperson2605>,</endperson2605>, </endperson2605>
65,1715,4, </endperson2606>,</endperson2606>,</endperson2606>,</endperson2606>, </endperson2606>
65,1716,5,character:-1 storyline:-1 </endperson2607>,</endperson2607>,</endperson2607>,</endperson2607>, </endperson2607>
66,1416,5,movie:+1 </endperson2608>,</endperson2608>,</endperson2608>,</endperson2608>, </endperson2608>
66,1717,2,plot:-1 </endperson2609>,</endperson2609>,</endperson2609>,</endperson2609>, </endperson2609>
66,1718,4,comedy:+1 </endperson2610>,</endperson2610>,</endperson2610>,</endperson2610>, </endperson2610>
66,1088,5, </endperson2611>,</endperson2611>,</endperson2611>,</endperson2611>, </endperson2611>
66,359,4, </endperson2612>,</endperson2612>,</endperson2612>,</endperson2612>, </endperson2612>
66,1719,4,movies:+1 </endperson2613>,</endperson2613>,</endperson2613>,</endperson2613>, </endperson2613>
66,360,4,actors:+1 movie:+1 comedy:+1 films:-1 </endperson2614>,</endperson2614>,</endperson2614>,</endperson2614>, </endperson2614>
66,1615,5,films:+1 performances:-1 </endperson2615>,</endperson2615>,</endperson2615>,</endperson2615>, </endperson2615>
66,1720,5, </endperson2616>,</endperson2616>,</endperson2616>,</endperson2616>, </endperson2616>
66,1596,5,performances:+1 script:+1 </endperson2617>,</endperson2617>,</endperson2617>,</endperson2617>, </endperson2617>
66,1117,5, </endperson2618>,655</endperson2618>,4</endperson2618>,acting:+1 </endperson2618>,0.43605550473442656 </endperson2618>
66,12,2, </endperson2619>,</endperson2619>,</endperson2619>,</endperson2619>, </endperson2619>
66,1355,4,animation:+1 </endperson2620>,258</endperson2620>,3</endperson2620>,scores:+1 </endperson2620>,0.42498528841073613 </endperson2620>
66,1721,5, </endperson2621>,</endperson2621>,</endperson2621>,</endperson2621>, </endperson2621>
66,1722,4,movie:+1 isnt:-1 </endperson2622>,</endperson2622>,</endperson2622>,</endperson2622>, </endperson2622>
66,750,4,isnt:-1 </endperson2623>,</endperson2623>,</endperson2623>,</endperson2623>, </endperson2623>
66,1644,2, </endperson2624>,</endperson2624>,</endperson2624>,</endperson2624>, </endperson2624>
66,1266,4, </endperson2625>,</endperson2625>,</endperson2625>,</endperson2625>, </endperson2625>
67,820,5,character:-1 </endperson2626>,</endperson2626>,</endperson2626>,</endperson2626>, </endperson2626>
67,1723,4, </endperson2627>,</endperson2627>,</endperson2627>,</endperson2627>, </endperson2627>
67,1724,4, </endperson2628>,</endperson2628>,</endperson2628>,</endperson2628>, </endperson2628>
67,815,5, </endperson2629>,</endperson2629>,</endperson2629>,</endperson2629>, </endperson2629>
67,1725,5, </endperson2630>,</endperson2630>,</endperson2630>,</endperson2630>, </endperson2630>
67,1726,5,budget:+1 </endperson2631>,117</endperson2631>,5</endperson2631>, </endperson2631>,0.1963735565933835 </endperson2631>
67,351,5,soundtrack:+1 character:+1 scenes:+1 screen:+1 films:-1 character:-1 disk:-1 plot:-1 scenes:-1 </endperson2632>,</endperson2632>,</endperson2632>,</endperson2632>, </endperson2632>
67,1155,5,character:+1 character:-1 </endperson2633>,</endperson2633>,</endperson2633>,</endperson2633>, </endperson2633>
67,954,5,isnt:+1 films:-1 character:-1 plot:-1 </endperson2634>,</endperson2634>,</endperson2634>,</endperson2634>, </endperson2634>
67,470,5, </endperson2635>,2;;;;140</endperson2635>,4;;;;4</endperson2635>,character:+1 movie:+1 movie:-1 ;;;;movie:-1 </endperson2635>,0.40818715963219;;;;0.32765551417846384 </endperson2635>
67,1727,5,character:-1 watch:-1 </endperson2636>,</endperson2636>,</endperson2636>,</endperson2636>, </endperson2636>
67,710,5, </endperson2637>,</endperson2637>,</endperson2637>,</endperson2637>, </endperson2637>
67,1728,4, </endperson2638>,</endperson2638>,</endperson2638>,</endperson2638>, </endperson2638>
67,528,5,films:+1 character:+1 isnt:+1 isnt:-1 </endperson2639>,2;;;;71;;;;140</endperson2639>,4;;;;2;;;;4</endperson2639>,movies:-1 movie:-1 ;;;;scenes:+1 casting:+1 movie:-1 ;;;; </endperson2639>,0.40818715963219;;;;0.3431328236405068;;;;0.32765551417846384 </endperson2639>
68,1373,3,movies:+1 films:-1 plot:-1 </endperson2640>,</endperson2640>,</endperson2640>,</endperson2640>, </endperson2640>
68,1729,5,films:+1 </endperson2641>,</endperson2641>,</endperson2641>,</endperson2641>, </endperson2641>
68,1730,5,performances:+1 </endperson2642>,</endperson2642>,</endperson2642>,</endperson2642>, </endperson2642>
68,1731,2,films:-1 </endperson2643>,</endperson2643>,</endperson2643>,</endperson2643>, </endperson2643>
68,1732,4,character:+1 </endperson2644>,</endperson2644>,</endperson2644>,</endperson2644>, </endperson2644>
68,1733,5,character:-1 </endperson2645>,</endperson2645>,</endperson2645>,</endperson2645>, </endperson2645>
68,1157,5,films:+1 moments:-1 isnt:-1 scharacter:-1 </endperson2646>,</endperson2646>,</endperson2646>,</endperson2646>, </endperson2646>
69,1055,4,storyline:+1 script:+1 acting:+1 character:-1 </endperson2647>,</endperson2647>,</endperson2647>,</endperson2647>, </endperson2647>
69,466,4,watch:-1 </endperson2648>,140</endperson2648>,4</endperson2648>,isnt:+1 actors:-1 movie:-1 </endperson2648>,0.4562354113911036 </endperson2648>
69,777,5, </endperson2649>,</endperson2649>,</endperson2649>,</endperson2649>, </endperson2649>
69,484,4,storyline:+1 </endperson2650>,</endperson2650>,</endperson2650>,</endperson2650>, </endperson2650>
69,59,2, </endperson2651>,</endperson2651>,</endperson2651>,</endperson2651>, </endperson2651>
69,973,4, </endperson2652>,</endperson2652>,</endperson2652>,</endperson2652>, </endperson2652>
70,1734,5,movies:+1 </endperson2653>,</endperson2653>,</endperson2653>,</endperson2653>, </endperson2653>
70,1735,5,movie:+1 </endperson2654>,</endperson2654>,</endperson2654>,</endperson2654>, </endperson2654>
70,1736,4,character:+1 </endperson2655>,</endperson2655>,</endperson2655>,</endperson2655>, </endperson2655>
70,1737,2,script:-1 </endperson2656>,</endperson2656>,</endperson2656>,</endperson2656>, </endperson2656>
70,1738,5, </endperson2657>,</endperson2657>,</endperson2657>,</endperson2657>, </endperson2657>
70,1739,3,movie:+1 </endperson2658>,</endperson2658>,</endperson2658>,</endperson2658>, </endperson2658>
70,758,4,movie:+1 </endperson2659>,</endperson2659>,</endperson2659>,</endperson2659>, </endperson2659>
70,1740,4, </endperson2660>,</endperson2660>,</endperson2660>,</endperson2660>, </endperson2660>
70,505,3,movie:-1 </endperson2661>,</endperson2661>,</endperson2661>,</endperson2661>, </endperson2661>
70,744,5,movie:+1 </endperson2662>,</endperson2662>,</endperson2662>,</endperson2662>, </endperson2662>
70,1741,3, </endperson2663>,</endperson2663>,</endperson2663>,</endperson2663>, </endperson2663>
70,1742,2, </endperson2664>,</endperson2664>,</endperson2664>,</endperson2664>, </endperson2664>
70,1743,2,movie:+1 actor:-1 </endperson2665>,</endperson2665>,</endperson2665>,</endperson2665>, </endperson2665>
70,1244,5,movies:+1 films:+1 character:-1 </endperson2666>,</endperson2666>,</endperson2666>,</endperson2666>, </endperson2666>
70,1744,5,arent:+1 </endperson2667>,</endperson2667>,</endperson2667>,</endperson2667>, </endperson2667>
70,1745,2,movie:+1 character:-1 </endperson2668>,</endperson2668>,</endperson2668>,</endperson2668>, </endperson2668>
70,933,4, </endperson2669>,</endperson2669>,</endperson2669>,</endperson2669>, </endperson2669>
70,1746,5,movie:-1 </endperson2670>,</endperson2670>,</endperson2670>,</endperson2670>, </endperson2670>
70,867,5,plot:-1 </endperson2671>,358</endperson2671>,4</endperson2671>,isnt:+1 roles:+1 scenes:+1 acting:+1 isnt:-1 actionmovie:-1 </endperson2671>,0.5142389054500449 </endperson2671>
71,457,1,viewers:+1 movie:+1 character:-1 plot:-1 </endperson2672>,243;;;;396;;;;608</endperson2672>,4;;;;4;;;;4</endperson2672>,score:+1 charm:+1 ;;;;acting:+1 humour:-1 ;;;;performance:+1 films:-1 </endperson2672>,0.08882701585031094;;;;0.4508045457810279;;;;0.268928303510374 </endperson2672>
71,466,2,movie:+1 fans:+1 comedy:-1 </endperson2673>,2;;;;69</endperson2673>,4;;;;3</endperson2673>,movies:-1 actor:-1 movie:-1 ;;;;watch:-1 </endperson2673>,0.5336141207092283;;;;0.5539325437933855 </endperson2673>
71,175,5,movie:+1 actor:-1 character:-1 movie:-1 watch:-1 </endperson2674>,2;;;;75;;;;140;;;;169;;;;382;;;;559;;;;608</endperson2674>,4;;;;3;;;;2;;;;4;;;;4;;;;3;;;;3</endperson2674>,movie:+1 characters:+1 movies:-1 character:-1 movie:-1 ;;;;performance:+1 actor:-1 ;;;;plot:-1 ;;;;isnt:+1 films:-1 character:-1 ;;;;performance:+1 acting:-1 ;;;;movie:+1 villain:-1 ;;;;films:+1 performance:+1 films:-1 isnt:-1 </endperson2674>,0.5336141207092283;;;;0.4751387898853182;;;;0.4049716374008039;;;;0.5860190987156216;;;;0.4680435505617001;;;;0.25168948299503136;;;;0.268928303510374 </endperson2674>
71,1747,3,character:+1 movie:+1 </endperson2675>,</endperson2675>,</endperson2675>,</endperson2675>, </endperson2675>
71,779,4,movie:+1 </endperson2676>,485</endperson2676>,4</endperson2676>,performance:+1 jack:-1 </endperson2676>,0.3005038156513299 </endperson2676>
71,1748,4,franchise:+1 movie:+1 </endperson2677>,</endperson2677>,</endperson2677>,</endperson2677>, </endperson2677>
71,1749,5,character:-1 </endperson2678>,129;;;;347;;;;539;;;;952</endperson2678>,2;;;;3;;;;4;;;;2</endperson2678>,movies:+1 ;;;;actors:+1 cast:+1 character:+1 ;;;; ;;;;movie:-1 </endperson2678>,0.5335244672817684;;;;0.3153996492399589;;;;0.40413423856812036;;;;0.10510154253301873 </endperson2678>
71,1234,1,movie:+1 disc:+1 movie:-1 </endperson2679>,8;;;;157;;;;166;;;;188;;;;256;;;;600;;;;874;;;;959</endperson2679>,4;;;;4;;;;4;;;;4;;;;4;;;;3;;;;4;;;;4</endperson2679>,movie:-1 ;;;;isnt:+1 movie:-1 ;;;; ;;;;character:+1 characterisation:+1 isnt:-1 ;;;;cast:+1 character:+1 movie:+1 scenes:+1 movie:-1 ;;;; ;;;; ;;;;soundtrack:+1 performance:+1 movie:+1 </endperson2679>,0.3988699616217918;;;;0.1745650184394505;;;;0.37311615452342806;;;;0.43003068674644895;;;;0.506624416947983;;;;0.5304289363357474;;;;0.4285932390285113;;;;0.4461176758604495 </endperson2679>
71,1025,4,movie:+1 tension:-1 </endperson2680>,408</endperson2680>,3</endperson2680>, </endperson2680>,0.5100822662029165 </endperson2680>
71,50,4, </endperson2681>,128;;;;382</endperson2681>,3;;;;4</endperson2681>,actress:+1 viewers:+1 movie:+1 isnt:+1 movie:-1 isnt:-1 ;;;;films:+1 isnt:+1 </endperson2681>,0.5920810006984416;;;;0.4680435505617001 </endperson2681>
71,1173,4, </endperson2682>,185</endperson2682>,4</endperson2682>,comedies:+1 soundtrack:+1 laughs:+1 </endperson2682>,0.3457690844008494 </endperson2682>
71,984,4,movie:+1 movie:-1 humour:-1 </endperson2683>,</endperson2683>,</endperson2683>,</endperson2683>, </endperson2683>
71,1750,5, </endperson2684>,</endperson2684>,</endperson2684>,</endperson2684>, </endperson2684>
71,528,2,scenes:+1 casting:+1 movie:-1 </endperson2685>,2;;;;382</endperson2685>,4;;;;4</endperson2685>,movies:-1 movie:-1 ;;;;films:+1 actors:+1 actors:-1 </endperson2685>,0.5336141207092283;;;;0.4680435505617001 </endperson2685>
71,1002,3, </endperson2686>,396</endperson2686>,3</endperson2686>, </endperson2686>,0.4508045457810279 </endperson2686>
71,1751,1,character:+1 movie:-1 </endperson2687>,</endperson2687>,</endperson2687>,</endperson2687>, </endperson2687>
71,703,5,movie:+1 scenes:+1 character:-1 watch:-1 drawer:-1 tmean:-1 </endperson2688>,4;;;;7;;;;75;;;;107;;;;128;;;;600</endperson2688>,4;;;;3;;;;3;;;;4;;;;4;;;;4</endperson2688>,movie:+1 character:-1 ;;;; ;;;; ;;;;movie:+1 snothing:+1 ;;;; ;;;;watch:-1 </endperson2688>,0.5642200195488696;;;;0.5814810771350589;;;;0.4751387898853182;;;;0.5510200170767896;;;;0.5920810006984416;;;;0.5304289363357474 </endperson2688>
71,1246,4,horror:-1 isnt:-1 </endperson2689>,</endperson2689>,</endperson2689>,</endperson2689>, </endperson2689>
71,710,4,viewers:+1 </endperson2690>,10</endperson2690>,4</endperson2690>,films:+1 comics:+1 films:-1 </endperson2690>,0.4625790446789996 </endperson2690>
71,1114,2,character:+1 movie:-1 watch:-1 </endperson2691>,366</endperson2691>,4</endperson2691>,script:-1 </endperson2691>,0.35884195593251733 </endperson2691>
71,1752,5,viewers:+1 watch:+1 movies:-1 movie:-1 watch:-1 </endperson2692>,</endperson2692>,</endperson2692>,</endperson2692>, </endperson2692>
71,1299,3, </endperson2693>,185;;;;382</endperson2693>,4;;;;4</endperson2693>,performance:+1 ;;;;actors:+1 performances:+1 moments:-1 performance:-1 watch:-1 </endperson2693>,0.3457690844008494;;;;0.4680435505617001 </endperson2693>
71,1753,2,character:+1 </endperson2694>,128</endperson2694>,4</endperson2694>,movie:-1 </endperson2694>,0.5920810006984416 </endperson2694>
71,919,2,comedy:+1 films:-1 isnt:-1 </endperson2695>,171;;;;185;;;;370</endperson2695>,2;;;;4;;;;4</endperson2695>, ;;;;screams:+1 tlook:+1 ;;;;comedy:+1 </endperson2695>,0.41385141105630563;;;;0.3457690844008494;;;;0.3760360209811089 </endperson2695>
71,661,2,movies:+1 character:+1 movie:-1 </endperson2696>,</endperson2696>,</endperson2696>,</endperson2696>, </endperson2696>
71,355,5,movies:-1 movie:-1 </endperson2697>,5;;;;258;;;;558;;;;657</endperson2697>,4;;;;4;;;;4;;;;4</endperson2697>,performance:+1 scenes:-1 ;;;; ;;;;films:+1 ;;;;nominations:+1 screenplay:+1 performances:+1 </endperson2697>,0.4562451225083053;;;;0.3812551747811037;;;;0.39890929820998156;;;;0.5178791089015546 </endperson2697>
71,667,3,movie:+1 watch:-1 </endperson2698>,</endperson2698>,</endperson2698>,</endperson2698>, </endperson2698>
71,1754,2,viewers:+1 </endperson2699>,365;;;;532</endperson2699>,4;;;;3</endperson2699>,films:+1 ;;;; </endperson2699>,0.5011480579660992;;;;0.29247378057938944 </endperson2699>
71,178,1,wi:+1 films:-1 character:-1 movie:-1 </endperson2700>,</endperson2700>,</endperson2700>,</endperson2700>, </endperson2700>
71,786,2,movie:+1 character:-1 movie:-1 </endperson2701>,642</endperson2701>,3</endperson2701>,soundtrack:+1 plot:-1 </endperson2701>,0.46392091638168764 </endperson2701>
71,1355,4,character:+1 scenes:+1 characters:-1 </endperson2702>,170;;;;242</endperson2702>,4;;;;4</endperson2702>,character:+1 ;;;; </endperson2702>,0.26387298261502634;;;;0.5582714844468962 </endperson2702>
